screen_name,retweeted_user,content_type
MaryFolsom19,RealJamesWoods,RT
DesertCra2y,RealJamesWoods,RT
ScottCourts,realDonaldTrump,RT
DChicagoQ,GOP,RT
KyshaB_,Emma4Change,RT
sheridorsey101,MiaFarrow,RT
CorinneSnyder11,cain_nate,RT
ndngenuity,indianz,RT
EdDanza1,Jim_Jordan,RT
eleinoffennis,FullFrontalSamB,RT
88KNIVES,votevets,RT
2TermPresDT,TimRunsHisMouth,RT
brainboomr22,hardball,RT
roblord61,heyitsCarolyn,RT
dgaliger2,MrsMogul,RT
ThatMichiganGir,Callendergirl91,RT
miguelcardiel49,realTylerZed,RT
CA_LaJolla,Franklin_Graham,RT
alf4000,Michelle4NM,RT
Jeejmayn,amyklobuchar,RT
keven_sandoval,nowthisnews,RT
davekupiec,pattonoswalt,RT
000gearz,TeaPainUSA,RT
AixzaAixza2,kilmeade,RT
suzbeingsuz,RealDrGina,RT
AnilNS425,Jim_Jordan,RT
GodFirstGina,fatherhoops,RT
AngelsnRosebuds,RealJamesWoods,RT
wwg1wga2020,newtgingrich,RT
cwalldarnaby,PsychoMetalHed,RT
Heisthetruth1,larryelder,RT
notComey,hardball,RT
AliceAPatriot,cain_nate,RT
montoyafrancis,RPedro_IV,RT
ChavezCastillok,USAenEspanol,RT
jeffwstotts,RealJamesWoods,RT
oxantixo,oxantixo,RT
Patriots4U,SenSchumer,RT
TruthHurts1882,Truthseeker126,RT
joseurena7700,JessicaDitto45POTUS,RT
holden_holden29,Jim_Jordan,RT
1americanguy,1americanguy,RT
Todd_A_O,KamalaHarris,RT
RedNeckTexAsian,,Tweet
wen_loe,Pattilee359,RT
vickigdio,TeaPainUSA,RT
Bluedad4,ZionistGirl18,RT
DeplorableShiv,Jim_Jordan,RT
Frizzlefrazz1,GOP,RT
joseurena7700,ABCPolitics,RT
LadyRoyMustang,letters4trump45,RT
dcriniti56,charliekirk11,RT
OurAmericanLife,TheSharpEdge1,RT
KathyKomesar,HLAurora63,RT
Lukensmemos,RealJamesWoods,RT
TruePublicApp,,Tweet
s_macca02,FLOTUS,RT
Medium,,Tweet
rick14484910,RealJamesWoods,RT
JeanneBevan,heyitsCarolyn,RT
Vidal0722,cameron_kasky,RT
mustbfreealways,EricTrump,RT
ResistanceNOW77,SpecNews1SoCal,RT
Caria_Anne,The_Trump_Train,RT
AmericanJane2,realCalebLawson,RT
TrueTrumper,michellemalkin,RT
fs_bocaj,MiaFarrow,RT
anthonypfarda,_SemaHernandez_,RT
syrhc_,DrJenGunter,RT
thislander,EpochTimes,RT
Lambjrstephen,MazurikL,RT
astralknight1,GOPChairwoman,RT
rabbitlover81,DrJenGunter,RT
joluk1,VOANoticias,RT
65_mitchell,Jim_Jordan,RT
joseurena7700,GovChrisSununu,RT
MrsKHuie,,Tweet
_twiceborn_,thelionlogos,RT
Caria_Anne,dbongino,RT
MikeHodge19,IvankaTrump,RT
ResistanceNOW77,GOP,RT
hayleyscomet,kendallybrown,RT
CHauert,FLOTUS,RT
MarineTimLee,,Tweet
StartMagNews,,Tweet
AjBaldwin15,JeffreyGuterman,RT
jtinaglia,CarpeDonktum,RT
Bravejay02,nowthisnews,RT
kaylinwarburton,KamalaHarris,RT
itsowalkable,,Tweet
delaynelee,RealJamesWoods,RT
CraigBirdUSA,KimStrassel,RT
Diehard45C,RealMAGASteve,RT
ResistanceNOW77,amyklobuchar,RT
unatalandie,pattonoswalt,RT
syrhc_,DrJenGunter,RT
FactsMatterJack,RealJamesWoods,RT
BobSanford13,SenTedCruz,RT
foote_belle,TeaPainUSA,RT
guamjd,WhiteHouseLeaks,RT
NoahAngel77,GOP,RT
joseurena7700,IvankaTrump,RT
Natalie55977090,nowthisnews,RT
JessicaKCordova,RPedro_IV,RT
justliminalme,TheRaDR,RT
Shelzzlove,GOP,RT
4lisablack,,Tweet
Bcastleforte,EricTrump,RT
delete57077491,Blessttt,RT
KMarkVIII,JaySekulow,RT
pitt_rbpitt,MichaelSkolnik,RT
hoyadan,Michael_K_Farr,RT
alina_quintero1,bkurbs,RT
lbarbara48,realDonaldTrump,RT
yahoolifestyle,,Tweet
vera_meansFaith,realJohn_Stiles,RT
sugarshaz19,JeffreyGuterman,RT
BrookingsGov,,Tweet
LolaFor_Trump,magaxxoo,RT
LanaAshford1,intheMatrixxx,RT
lrfosf,SenTedCruz,RT
AlixOrlando,MichaelSkolnik,RT
RhondaSexton17,TinRepublicOfTX,RT
r3cycl3u,Jim_Jordan,RT
realCalebLawson,realCalebLawson,RT
lycheefruit456,heyadiana,RT
PattyWheeler12,fatherhoops,RT
restorationpac,,Tweet
realCalebLawson,realCalebLawson,RT
Janaa_Vet,DanCrenshawTX,RT
lilacswansong,heyitsCarolyn,RT
ManonWombat,RealJamesWoods,RT
NadiaJewel,,Tweet
RyWilcox,ProgBlacksmith1,RT
ResistanceNOW77,,Tweet
1WestTexasgal,,Tweet
joyfullharkey,Truthseeker126,RT
PDQACCESSORIES,GOP,RT
taughtfrombirth,TimRunsHisMouth,RT
Cam35B,spicykezzinnugg,RT
usedbooklady,TeaPainUSA,RT
amazingfavors,heyitsCarolyn,RT
99999sv,tictoc,RT
mhealthlegal,tictoc,RT
syrhc_,DrJenGunter,RT
80Tate,bkurbs,RT
Irwbpk,intheMatrixxx,RT
queenieF2013,george_capen,RT
msreese59,HouseDemocrats,RT
AndyBrookins22,KTHopkins,RT
rabbitlover81,DrJenGunter,RT
cluck73,Franklin_Graham,RT
tntrace49,larryelder,RT
PaulOutBox,pattonoswalt,RT
news_leech,FRCdc,RT
LolaFor_Trump,HLAurora63,RT
xxnataliahugs,KamalaHarris,RT
ttorrano,,Tweet
tammi1424,EricTrump,RT
Qwarrior8,RealKyleMorris,RT
annylasola,StateDeptrealDonaldTrump,RT
WWJDNOTW,Moxi_Mimi,RT
roachdjr46,R3Thorns,RT
steveinoregonc,TimRunsHisMouth,RT
slickohio,Jim_Jordan,RT
crazy_time_lady,heyadiana,RT
BobDickman1,HLAurora63,RT
OurAmericanLife,TheSharpEdge1,RT
Deborahcoleche1,SenWarren,RT
Penny20035,RealDrGina,RT
lisarob61254794,Jim_Jordan,RT
trapper29,heyitsCarolyn,RT
ViewHumanity,RepAdamSchiff,RT
Charlen08543613,GrrrGraphics,RT
Fortepiecat,V_actually,RT
atilladahoney,,Tweet
VeldaMcConnell2,Jim_Jordan,RT
MarkJam92731126,GOP,RT
juneberrytree1,JaySekulow,RT
RobertJGermaine,DanCrenshawTX,RT
ldimag,Ilhan,RT
AmboyBicker,Lrihendry,RT
GodFirstGina,letters4trump45,RT
mgulley08,MSNBC,RT
reVamp_ing,KamalaHarris,RT
Krismb_16,DrJenGunter,RT
naplesrecovery,RepAGonzalez,RT
hirschA8720,JamesWa55188246,RT
Cozy1614,GOP,RT
ProudDemocrat1,,Tweet
wildride1313,1Romans58,RT
TexasWood1448,Jetsta812,RT
SiddonsDan,LadyRedWave,RT
GrenettaWater,MichaelSkolnik,RT
karenvance0810,FixingIs,RT
jrSellsCutco,,Tweet
willyherd,VOANoticias,RT
SiddonsDan,RealMAGASteve,RT
ynaudyro,VOANoticias,RT
Zenithwar,,Tweet
enjoysbuying,Truthseeker126,RT
KCamelotRising,RealJamesWoods,RT
DixieLand__Diva,WhiteHouseLeaks,RT
DollCakes24,KTHopkins,RT
sherrycash247,NRATV,RT
marynelle1944,FLOTUS,RT
DanComp02107462,adamclanton,RT
Farberyanki,letters4trump45,RT
lawofoneBlueavi,MrsMogul,RT
RobertEugeneCr1,aijenpoo,RT
mnieves0824,RagingGayCons,RT
NatalieMae31,heyadiana,RT
FarRightDude1,Denlesks,RT
elliottlewis63,Tombx7M,RT
SimoneRacanelli,spicykezzinnugg,RT
JerryZorsch,RealJamesWoods,RT
SesslarMark,RealJamesWoods,RT
0pTic_Lamp,FLOTUS,RT
Paul1958John,jojoh888,RT
caridav_1,KamalaHarris,RT
AnnFinkbeiner,SecDef19,RT
Janaa_Vet,FLOTUS,RT
DTourville_USA,heyitsCarolyn,RT
ElisabethPhili1,RealJamesWoods,RT
kjseer,TeaPainUSA,RT
DrWannabe64,,Tweet
lampaSF,MarkRuffalo,RT
JTS_1957,McAllisterDen,RT
skaufman01,AOC,RT
ThereseG73,aijenpoo,RT
boy_layne,SenTedCruz,RT
KoolKayzee,hardball,RT
YohJudy,NRATV,RT
bobwilt,votevets,RT
BabyD35694790,RealDrGina,RT
DCTwining,SenDanSullivan,RT
whoistruth14c6,RealDrGina,RT
Midgespeaks,DANEgerus,RT
4rizzel,votevets,RT
JerriDougherty,EpochTimes,RT
CreditAnnie,heyitsCarolyn,RT
morgy666,KamalaHarris,RT
ldodi2000,obianuju,RT
VeldaMcConnell2,Blessttt,RT
lizkona,TeaPainUSA,RT
kimdeniselane,w_terrence,RT
claytonp32,RealJamesWoods,RT
rabbitlover81,DrJenGunter,RT
genocsp,Ilhan,RT
jcassi80,realTylerZed,RT
reinventjulie,thedailybeast,RT
PurgeGlobalists,HLAurora63,RT
indianz,,Tweet
statum_mike,adjunctprofessr,RT
bormal,DanCrenshawTX,RT
StuckeyKyle,MarkRuffalo,RT
Patriot17USA,EricTrump,RT
lanecat,HLAurora63,RT
Barbara49962035,mikebwonder,RT
claebooski771,hardball,RT
L01250778,GOP,RT
ASpotShade,FLOTUS,RT
biancxlis,tictoc,RT
MzSteph2U,IlhanMN,RT
RedDragonFly19,newtgingrich,RT
marymredoutey1,SpecNews1SoCal,RT
Druid999S,heyitsCarolyn,RT
jamesgardnerone,ringerclaire_mcnear,RT
NicolePauline17,TeamPelosi,RT
AnitaWade104,ItsMeCathi,RT
neighborhoodfae,KamalaHarris,RT
jll116thinf,RealDrGina,RT
concretemaker,RoseAnnDeMoro,RT
GRIZDOGInTheFur,,Tweet
rgr1bat,EricTrump,RT
mary_marythe1,BivsNY,RT
Ball34Ferry,Lrihendry,RT
_paigeeyy_,thewillwitt,RT
wsmithboston,JonLionFineArt,RT
sharma_emma,KamalaHarris,RT
whoistruth14c6,Jim_Jordan,RT
MURTWITNESSONE,RepBobbyRush,RT
IanCPilarczyk,BU_Law,RT
morriskj1,ClifBar,RT
ablondenca,DanCrenshawTX,RT
Granuailynn,MichaelSkolnik,RT
XRandy34X,SteveScalise,RT
rsdoty,mikebwonder,RT
dominicaness,IlhanMN,RT
alicia19671,Ilhan,RT
siouxperchamp,pattonoswalt,RT
Shadz66Shadz6t6,,Tweet
suzierwilson,heyitsCarolyn,RT
Hispatgirl,cain_nate,RT
concretemaker,SenSanders,RT
Fortepiecat,EricTrump,RT
yozwanistan,tedlieurealDonaldTrump,RT
gainescrumpton,Jim_Jordan,RT
nailman_ron,SeaneyB623,RT
BarryRChapman,SeaneyB623,RT
bethshayah,,Tweet
TrumpGal7,KimStrassel,RT
spa1957,shannonrwatts,RT
deelymac,,Tweet
jan21514172,hardball,RT
Scoobs69366347,AOC,RT
GarretLewis,,Tweet
4Prina,tictoc,RT
vincentmenezes,NASA,RT
reinventjulie,amyklobuchar,RT
Trth2Pwer68,george_capen,RT
nathani72616167,,Tweet
Tonyandsannonw2,,Tweet
erichards24,TeaPainUSA,RT
dbble5,SaysHummingbird,RT
rayski1966,realTylerZed,RT
TerriPa83580581,ProgBlacksmith1,RT
mgrandy14,LindaSuhler,RT
loumay48,ChuckCallesto,RT
thefakerowanpe1,,Tweet
concretemaker,Jasonfest,RT
iKNOW_Politics,VoteRunLead,RT
gaybumlicks,spicykezzinnugg,RT
joseph_crampton,realTylerZed,RT
kim_kdcompton02,IvankaTrump,RT
MumbullsMa,Education4Libs,RT
MsIrreverent,KTHopkins,RT
SiddonsDan,Truthseeker126,RT
lillimarian,pattonoswalt,RT
Lindat2020T,TeamPelosi,RT
karinmarshall07,EricTrump,RT
map5657,ARmastrangelo,RT
concretemaker,SenSanders,RT
lrfosf,RealMAGASteve,RT
Lurkstarz,nowthisnews,RT
cms2169,Sundncefn,RT
PK_lambert,EpochTimes,RT
JamesBo77952200,DonnaWR8,RT
Boomer69060018,Jim_Jordan,RT
steverino1997,heyitsCarolyn,RT
senaturkdogan,KamalaHarris,RT
JerryZorsch,FLOTUS,RT
Caria_Anne,Anon_decoder,RT
hirschA8720,GroundsGalen123,RT
DragonForce_One,RealJamesWoods,RT
MelTheMagaGirl,mikebwonder,RT
barkmartin,RealDrGina,RT
vincentmenezes,NASA,RT
EricBonillo,realTylerZed,RT
TKSyrjanen,MariaOhisalo,RT
Scattermae777M,heyitsCarolyn,RT
hodnett_andrew,RoseAnnDeMoro,RT
SooWavy201,TeamPelosi,RT
ajwoods11,jameshohmann,RT
MichelleBroad9,,Tweet
TheFly22,barmore27,RT
susan_rozier,KTHopkins,RT
VeteranPride1,USATODAY,RT
howanice,GOP,RT
Pjw20161951,TheAmandaShea,RT
USAmericanMight,NRATV,RT
JoGragg,mrmikebullock,RT
plagueoflegions,,Tweet
newyearbaby57,GOP,RT
ovomaliha,heyadiana,RT
PamelaStar23,,Tweet
concretemaker,NYforSanders,RT
whoistruth14c6,RealCandaceO,RT
MarissaBenni,JonLionFineArt,RT
Darcyandscout,RealJamesWoods,RT
cathyw03,amyklobuchar,RT
rogregoryphd,spicykezzinnugg,RT
BhindiB,n_tassler,RT
bmorve,DanCrenshawTX,RT
lkklap,spicykezzinnugg,RT
ladyloki__,KamalaHarris,RT
jack48731,heyitsCarolyn,RT
proxcee,MazurikL,RT
MonicaTaveras3,realTylerZed,RT
Super_Moncho,pattonoswalt,RT
Gigi4Trump,cain_nate,RT
gapper53,TheMorningSpew,RT
theironicview,heyitsCarolyn,RT
JulieBillGreene,EricTrump,RT
JoBuWhO,,Tweet
ChanceHarding5,newtgingrich,RT
MoCan68,FLOTUS,RT
CapSyl27,HLAurora63,RT
JohnnyGuido2,realTylerZed,RT
llalachickebaby,Lrihendry,RT
Pjw20161951,WeBuildtheWall,RT
SherrieRogge1,mikebwonder,RT
fahad_kasozi,MeetThePress,RT
oconnor_gmail,TeaPainUSA,RT
LafizzyD,hardball,RT
GhostOfGunny,GOP,RT
thmcdani,KTHopkins,RT
erik_dlp84,pattonoswalt,RT
vinekimber,,Tweet
GaryWil16118163,heyitsCarolyn,RT
JohnPMartin3,jameshohmann,RT
SpaCare,Tombx7M,RT
CarascoRochi,nostrodominus,RT
ChadPOOLE12,KamalaHarris,RT
NGold60625144,Tombx7M,RT
CissyGebets,Jim_Jordan,RT
manuelaan,VOANoticias,RT
PDQACCESSORIES,charliekirk11,RT
RodrigoTimaure,SecPompeo,RT
JonnyWVa,SenSanders,RT
Julia_swifty13,MarkRuffalo,RT
Scarlet099,pattonoswalt,RT
ablondenca,FLOTUS,RT
ValKHeadley,RealDrGina,RT
cotarb,VOANoticias,RT
ihduhlee,RPedro_IV,RT
BhindiB,PattyMurray,RT
LoganWh34747840,,Tweet
Crabb90,,Tweet
IEatsoulsbuddy,MichaelSkolnik,RT
DavidRVz,repcleaver,RT
mrskennystabler,RepJeffDuncan,RT
thewoman62,,Tweet
MislaMelissa,MichaelT_45,RT
commanderwhith,VP,RT
slnepul,RealJamesWoods,RT
pgedwm,RealDrGina,RT
GinaLA09,GOP,RT
marielameier,VOANoticias,RT
VansickleDale,EricTrump,RT
DorothyPriceo,newtgingrich,RT
Bikerboots,,Tweet
RickModularone,thedevman1,RT
sweetheartabi_,RPedro_IV,RT
kentwilliam94,,Tweet
Fuck_usernam,KTHopkins,RT
tishightime,jefferiesshow,RT
ScoopDaa,ScoopDaa,RT
judy3birds,adjunctprofessr,RT
wnoblejr1,SpecNews1SoCal,RT
GPAWALTON,GOP,RT
Truthhas_nofear,NehaDasi5,RT
R_K_Wigal,SpeakerPelosi,RT
samissastoner,heyadiana,RT
SCOAMT,johncardillo,RT
dzenski4,heyitsCarolyn,RT
johnwoolf,Tombx7M,RT
DaveZita,DanCrenshawTX,RT
dullman_nonnie,bud_cann,RT
Louiesg3,amyklobuchar,RT
bellafierroo,nowthisnews,RT
patronstpeter,charliekirk11,RT
GregGre52803061,,Tweet
Knutson1956,DanCrenshawTX,RT
SeldenGADawgs,Jim_Jordan,RT
PeetoomC,RealCandaceO,RT
EveShead,Justsaytruthnow,RT
DavidWFrancis4,PattyMurray,RT
GynAndTonic,doctorjenn,RT
SilkWhisker,CBSEveningNews,RT
GooGwaba,EricTrump,RT
BhindiB,SaysHummingbird,RT
KrisBrbr93,HLAurora63,RT
suki3hunna,DrDGrossman,RT
jaebbejmejwejie,RoseDC11,RT
mrobbin55,JonLionFineArt,RT
BlackLives_MAGA,,Tweet
yorkiesrkule,votevets,RT
ElleninMtDora,RogerCaynor,RT
MarkHumbert,Michelle4NM,RT
evicerated2,LaylaAlisha11,RT
stephano_jose,Matthewcogdeill,RT
marymredoutey1,SenBlumenthal,RT
kelly_beannn,FullFrontalSamB,RT
Pjw20161951,KrisKobach1787,RT
MaseJ1125,GOP,RT
48Gailschwerdt,RepBobbyRush,RT
MislaMelissa,letters4trump45,RT
GxFABlEw4dJX5t9,AdotGif,RT
basaer4321,s7785,RT
JllynJB1D,AOC,RT
krustyburger5,realTylerZed,RT
TNHORSEFARMS,Kindhearted2015,RT
Strawberrypiie,nowthisnews,RT
Madeleine_V_,PaidLeaveUS,RT
celentano_anita,GOP,RT
khhgg86692451,heyadiana,RT
Marcey_RanFan,Emma4Change,RT
commanderwhith,VP,RT
neuro7plastic,Blessttt,RT
_KatLock_,AOC,RT
ryandunne,SenSanders,RT
jblcu,jojoh888,RT
CheeksGrammy,DanCrenshawTX,RT
99rose_99,,Tweet
theendhascomeby,PrisonClinton,RT
dpowell4jc,intheMatrixxx,RT
hbpicker1,RealJamesWoods,RT
GeorgeForTheUSA,heyitsCarolyn,RT
JamesBo77952200,GOP,RT
TAFORU,,Tweet
SL43_Ordnance,PoliticalShort,RT
pitabeckwith,heyitsCarolyn,RT
reginalddhunter,,Tweet
PsychoMetalHed,Tombx7M,RT
playdoegold,RealJamesWoods,RT
larrysbuckeyes,MichaelT_45,RT
zwitscherfroh,Raymond52842250,RT
KMGGaryde,IndyK46220,RT
FabiolaWazer,ZerlinaMaxwell,RT
OldManMartens,amyklobuchar,RT
Sunny_Shar,David_J_Bier,RT
LauriWaldvogel,BillCassidy,RT
connor_atw,coco_das,RT
45Quickdraw4,PsychoMetalHed,RT
LittmanTanya,TeamPelosi,RT
solomonnettey1,Jim_Jordan,RT
duffiesmum,Jetsta812,RT
Third_Dave,timburchett,RT
MomRovin,First_Focus,RT
jory_haddox,Lrihendry,RT
HollyAbess,mollyday15,RT
taughtfrombirth,TheJordanRachel,RT
kb853,justamommyof2,RT
CarrieHeady,CarpeDonktum,RT
ljlboulder,peterdaou,RT
reluctantartsy,spicykezzinnugg,RT
onebostonboy,TheRightMelissa,RT
Lyn1350,AllenWest,RT
_katierose1107,IlhanMN,RT
ratkat71,JenniferNaida,RT
cpcrown1,Jim_Jordan,RT
RobinEdgar,missmayim,RT
elenab07972243,NewsHour,RT
sandimturner,RachelWard301,RT
i3825u,Emma4Change,RT
Jessilyn_B,,Tweet
unifiedtogether,hardball,RT
StarrMejia,RVAwonk,RT
SAB87672237,SecPompeo,RT
RhondaSexton17,HLAurora63,RT
JerryZorsch,ksorbs,RT
jblcu,KTHopkins,RT
Seiyo_ShorinRyu,GOP,RT
BhindiB,mindfad,RT
GWaples,NASSP,RT
Corvidcraft,,Tweet
dgendvil,NYforSanders,RT
tntrace49,FLOTUS,RT
phillymar,MichaelSkolnik,RT
eekmystery,hirschA8720,RT
sfuller94,RabbiShmuley,RT
Smc5310,eugenegu,RT
PaineGame85,realTylerZed,RT
mandmwilcox,Franklin_Graham,RT
peaceluvjudy,BFT_Podcast,RT
rjhrrlfam7,Matthewcogdeill,RT
TStaples66,TyMurphy19,RT
Leslie_H20,,Tweet
holden_holden29,RealDrGina,RT
cagney1991,eakuhl,RT
Ross26Daro,V_actually,RT
Kathlee94595215,RealKyleMorris,RT
JoeFreedomLove,,Tweet
Ohio_Buckeye_US,RealMAGASteve,RT
AmericanConsti2,GOP,RT
adri69587204,VOANoticias,RT
jk_the_vegan,voxdotcom,RT
Henrylewski,realTylerZed,RT
xxReeciexx,AOC,RT
prabuelayabuel3,SenTedCruz,RT
brian480480,,Tweet
graydaygamer,drewblevins77,RT
Chikadee_,bkurbs,RT
1americanguy,,Tweet
Stormchasermom,Jim_Jordan,RT
Testnonsense,RealCandaceO,RT
brentpeggy,1Romans58,RT
juliedeplorable,intheMatrixxx,RT
MirrekedeK,JonLionFineArt,RT
jasonhellawell,KTHopkins,RT
CraneRhonda,Matthewcogdeill,RT
AvaSrxlady12,RealMattWalter,RT
ctrl_alt_de1ete,CarpeDonktum,RT
iqbal_asim,MichaelKugelman,RT
MumbullsMa,JessieJaneDuff,RT
DorothyPriceo,Jim_Jordan,RT
pastorabharris,RepLanceGooden,RT
ThinkFFS,,Tweet
Efilliat,VVFriedman,RT
RaptureBride,CarpeDonktum,RT
NorthOfAtlanta1,carrieksada1,RT
OneOfTheSmiths,nowthisnews,RT
MightyNitin22,traderjohnt1,RT
linda_troxell,intheMatrixxx,RT
ruebeberg1,GabbyGiffords,RT
LibsRNutz,DanCrenshawTX,RT
jeffrop73,amyklobuchar,RT
i3825u,RepAdamSchiff,RT
DeplorableMN,GOPChairwoman,RT
AmeriGirlTN,ConservativeTht,RT
mandmwilcox,Franklin_Graham,RT
bethlahem16,HLAurora63,RT
okWessler5,realCalebLawson,RT
TrumpIsPOTUS1,Jetsta812,RT
wintersprite1,HLAurora63,RT
DeplorableJenn,CarpeDonktum,RT
realLibertyTom,LauraBaris,RT
DB4TRUMP,cain_nate,RT
THeinrich22,EricTrump,RT
PamelaStar23,w_terrence,RT
LRbullies,V_actually,RT
missu2,adamclanton,RT
WisReader,amyklobuchar,RT
frank48d,RealJamesWoods,RT
allen98006863,mikebwonder,RT
its_ahhna2,IlhanMN,RT
AmbarNavedo,pattonoswalt,RT
sairs_anne,TeaPainUSA,RT
BlackLives_MAGA,RealMAGASteve,RT
neoguy4,JeffreyGuterman,RT
HariomDass4,NehaDasi5,RT
Writernan11,GOP,RT
surge42_,heyadiana,RT
rfren07,SenTedCruz,RT
Quicksilver2723,,Tweet
slnepul,KTHopkins,RT
QArmyAnon22,2runtherace,RT
The_JasonM,,Tweet
Danielc81557805,John_KissMyBot,RT
Buford330Leon,TerriGreenUSA,RT
DonaldJWorm,DonaldJWorm,RT
TNHORSEFARMS,wonderworld2016,RT
hardball,,Tweet
camaro201088,GOP,RT
First_Focus,,Tweet
DanielRollins18,KTHopkins,RT
cindygarrett14,KAG4All,RT
CJT0427,realDonaldTrump,RT
FBDemocrats,amyklobuchar,RT
LindaGi80226574,DanCrenshawTX,RT
PossomPossom17,Jim_Jordan,RT
TiffanyStone_,IamGMJohnson,RT
ZarkoAjdukovik,FLOTUS,RT
SturtsPatricia,AllenWest,RT
Lorileebailey19,johncardillo,RT
Berkay_ozer,KamalaHarris,RT
bbshenry1,amyklobuchar,RT
WillsLyn,galacticaactual,RT
DanCovfefe1,MichaelT_45,RT
LongD21,KamalaHarris,RT
N61Kathy,MeetThePress,RT
jackieepelayo,RPedro_IV,RT
greathousetweet,Jim_Jordan,RT
StephenUCS,SecDef19,RT
brianharbauer,,Tweet
GreatGovTweets,USAenEspanol,RT
aaronedge8,DanCrenshawTX,RT
MumbullsMa,Pink_About_it,RT
XxMrAfterlifex1,prageru,RT
OFTadvocate,OHDems,RT
Michael89919442,DanCrenshawTX,RT
FengShuiMiss,RightWingLawMan,RT
TheWateringMan,,Tweet
lindscounts,Jim_Jordan,RT
secondiusacct,EricTrump,RT
coacheswife1,HLAurora63,RT
ljobrien2,AOC,RT
Darcyandscout,JaySekulow,RT
CircumspectCar1,amyklobuchar,RT
DeborahLynnSen1,BryanKemper,RT
crcordingley,MontyBoa99,RT
SpaCare,conservativma,RT
cssamide,libertypoints,RT
SandalsAnew,RealJamesWoods,RT
JahangeerYounis,VOANewsrealDonaldTrump,RT
A_K_NARIS,DanCrenshawTX,RT
CWMama9,FLOTUS,RT
Siwel17J36CF,SaysHummingbird,RT
SDNorthShore,letters4trump45,RT
BibleBeltDarlin,Jim_Jordan,RT
rae_job,amyklobuchar,RT
zackwack123,heyitsCarolyn,RT
TrumpIsPOTUS1,Tombx7M,RT
Rystalship,WhiteHouseLeaks,RT
bellsan15,thedailybeast,RT
jmb76109,heyitsCarolyn,RT
xyzvk2018,Jim_Jordan,RT
CAN_UB_RATIONAL,DrJenGunter,RT
ClaudeMilletART,thistallawkgirl,RT
TrumpGal7,realDonaldTrump,RT
HallowsZara,AOC,RT
earlamcduck,RepAdamSchiff,RT
clfklf,realDonaldTrump,RT
loveequalspeace,TeamPelosi,RT
jotnwoodlypl10,,Tweet
MollyLewis73,realTylerZed,RT
black_cat46,Arturo_Sarukhan,RT
Legacyband12,HLAurora63,RT
therealhootz72,MiaFarrow,RT
KidCasteel,ListenToEzrastaceyabrams,RT
ScottSm06816011,RealCandaceO,RT
andrewkennerly,jameshohmann,RT
d_ferrarini,GOP,RT
rfren07,Jim_Jordan,RT
canalfish2,StormIsUponUs,RT
vol98fan,realTylerZed,RT
CtrHIVLawPolicy,TransEquality,RT
lucyblu65130939,MrsMogul,RT
luisloml,VOANoticias,RT
Roanawayspoons,heyadiana,RT
TrumpWeTrust,hirschA8720,RT
joanse,eugenegu,RT
MithrasAlma,realTylerZed,RT
ramadiroach,thecjpearson,RT
TrumpGal7,realDonaldTrump,RT
CowdreyBilly,hirschA8720,RT
nickhornby,sundance_now,RT
ALEX_F_CA,ShanazRxHeshmatAlavi,RT
jdirwin1,RealJamesWoods,RT
GRIZDOGInTheFur,,Tweet
ABtotha3,SaraCarterDC,RT
FlipperLives,Matthewcogdeill,RT
r3cycl3u,HLAurora63,RT
Darcyandscout,GOP,RT
dobnoic2,AWAKEALERT,RT
StansburyAstro,Lrihendry,RT
YoubeYou3,JohnFugelsang,RT
teb22696,Jim_Jordan,RT
PARitzer,KimStrassel,RT
MyWolfsong,ProudResister,RT
SpiffyRose625,FLOTUS,RT
BprixHd,heyitsCarolyn,RT
Germantownrunne,,Tweet
DebraTdmbg,TeaPainUSA,RT
SicilianGirl208,RealJamesWoods,RT
bbonnie123,TeaPainUSA,RT
LorraineMingri1,GOP,RT
PatriotFitGear,RealMattWalter,RT
IreneHenj,,Tweet
dpowell4jc,cain_nate,RT
Travelbug1955,Sundncefn,RT
JingoJackson,votevets,RT
juancaribe02,tictoc,RT
Trumpsmypreside,KimStrassel,RT
PK_lambert,RealKyleMorris,RT
HillaryWarnedUs,HillaryWarnedUs,RT
rayski1966,,Tweet
Fyratbbn,KamalaHarris,RT
Cin_Loves_Jim,mikebwonder,RT
MarronAntonio1,VOANoticias,RT
YHWHsMJ,TimRunsHisMouth,RT
MirthDAL,spicykezzinnugg,RT
MericaBB,LionelMedia,RT
AnnieHowe_,GOP,RT
bmac_4Trump,Justsaytruthnow,RT
vhh1525,amyklobuchar,RT
alxyzssa,RPedro_IV,RT
JesusMe69855783,ObservadBinario,RT
Linda71080349,heyitsCarolyn,RT
arnecremig,GhostFaceSigma,RT
i_wonder1349,RealJamesWoods,RT
BLStrangfeld,newtgingrich,RT
Trebbuchet,TheOnion,RT
ngoth,amyklobuchar,RT
holly_sruart,AmandiOnAir,RT
lgothard,Franklin_Graham,RT
CaptainArmenia1,realTylerZed,RT
rfren07,GOP,RT
LausDeoAmerica,Jim_Jordan,RT
NoreneSandifer,amyklobuchar,RT
Cycad779,VOANoticias,RT
MrBigBiggles,RealJamesWoods,RT
JimKuther,FLOTUS,RT
MinsonAndrea,ryanbomberger,RT
Ohio_Buckeye_US,Doodisgirl,RT
NONONOEU,KimStrassel,RT
darcelink,NYforSanders,RT
ZARDOZ73453756,FLOTUS,RT
